TimeSeriesId,Region,Product_Hierachy1,Product_Hierachy2,Product_Hierachy3,ABC_Classification,XYZ_Predictability,Price_Normalized,First_Goods_Issue_Date,Effective_Out_Date
2230,C,82,41,255,C,Z,0.2834,7/4/2016,3/31/2025
2231,M,72,85,326,C,Z,0.0055,7/15/2013,12/31/2030
2232,M,82,41,258,C,Z,0.0328,3/5/2018,12/31/2030
2233,C,72,27,247,B,Z,0.0762,9/26/2016,12/31/2030
2234,M,72,16,54,C,Z,0.0179,9/3/2018,12/31/2030
2235,I,82,40,259,C,Z,0.0561,4/4/2022,12/31/2030
2236,M,73,56,90,A,Z,0.1262,2/5/2018,12/31/2030
2237,S,82,40,331,C,Z,0.0809,3/17/2014,12/31/2030
2238,S,82,41,257,C,Z,0.0907,3/25/2013,12/31/2030
2239,I,73,21,32,B,Z,0.0966,1/3/2022,12/31/2030
2240,M,82,41,255,B,Z,0.3861,2/28/2011,3/31/2025
2241,M,72,21,55,B,Z,0.1373,8/31/2020,12/31/2030
2242,C,72,85,326,C,X,0.0035,6/24/2013,12/31/2030
2243,M,72,85,326,C,Z,0.0032,7/15/2013,12/31/2030
2244,I,73,58,796,C,Z,0.0054,10/1/2018,12/31/2030
2245,M,73,0,85,C,Z,0.0251,1/27/2014,12/31/2030
2246,S,72,21,25,B,Z,0.0655,1/3/2011,12/31/2030
2247,I,72,21,55,C,Z,0.0531,11/6/2017,12/31/2030
2248,M,72,10,17,C,Z,0.0737,2/21/2022,12/31/2030
2249,C,73,51,104,B,Z,0.0178,11/29/2010,12/31/2030
2250,C,73,56,90,A,Z,0.0923,1/3/2022,12/31/2030
2251,S,82,41,257,Unknown,Unknown,0.1883,7/15/2013,12/31/2030
2252,N,73,53,81,C,Z,0.154,5/25/2020,12/31/2030
2253,N,82,40,260,C,X,0.0832,8/17/2015,12/31/2030
2254,N,72,27,247,C,Z,0.0602,9/2/2019,12/31/2030
2255,N,72,20,50,C,Z,0.0028,2/22/2021,12/31/2030
2256,U,82,41,256,C,Z,0.0764,1/27/2020,12/31/2030
2257,N,72,21,25,C,Z,0.0347,9/20/2021,12/31/2030
2258,I,72,10,17,B,Z,0.0633,11/9/2020,12/31/2030
2259,S,73,58,149,B,Z,0.0108,1/6/2014,12/31/2030
2260,S,72,90,144,C,Z,0.0451,1/12/2015,12/31/2030
2261,N,82,41,256,A,Z,0.2783,8/10/2020,12/31/2030
2262,C,82,90,172,C,N,0.0015,7/6/2015,12/31/2030
2263,I,82,41,256,C,X,0.1136,2/13/2017,12/31/2030
2264,I,82,41,256,B,Z,0.2089,9/18/2017,12/31/2030
2265,S,72,14,9,C,Z,0.1297,9/12/2022,12/31/2030
2266,U,72,14,9,C,Z,0.112,10/3/2022,12/31/2030
2267,S,72,90,144,B,Z,0.0425,9/15/2014,12/31/2030
2268,U,72,12,5,C,Z,0.057,5/1/2017,12/31/2030
2269,M,72,23,41,C,Z,0.0638,4/13/2020,12/31/2030
2270,C,73,53,81,B,Z,0.2216,1/17/2022,12/31/2030
2271,U,72,10,18,C,Z,0.0846,2/7/2022,12/31/2030
2272,S,72,14,9,C,Z,0.0666,5/15/2017,12/31/2030
2273,S,73,58,149,B,Z,0.0056,1/28/2013,12/31/2030
2274,N,72,10,18,C,Z,0.0677,1/2/2023,12/31/2030
2275,U,72,21,25,B,Z,0.0782,6/6/2022,12/31/2030
2276,N,72,20,39,A,Z,0.0317,8/20/2018,12/31/2030
2277,N,73,58,79,C,Z,0.0069,2/18/2013,12/31/2030
2278,I,82,41,256,A,Z,0.1099,8/3/2020,12/31/2030
2279,S,82,41,256,A,Z,0.2626,10/9/2017,12/31/2030
2280,I,72,10,18,B,Z,0.0844,2/28/2022,12/31/2030
2281,N,72,10,18,C,Z,0.1025,3/22/2021,12/31/2030
2282,U,82,42,254,C,Z,0.0494,10/17/2022,12/31/2030
2283,M,72,77,33,A,X,0.0514,11/29/2010,12/31/2030
2284,N,82,41,258,C,Z,0.0023,6/6/2011,12/31/2030
2285,M,82,41,255,C,Z,0.129,5/25/2020,12/31/2030
2286,N,73,58,149,C,Z,0.0041,2/24/2014,12/31/2030
2287,I,73,58,796,C,Z,0.0022,4/18/2022,12/31/2030
2288,C,72,20,37,C,X,0.0791,10/29/2012,12/31/2030
2289,S,73,21,32,B,Z,0.1285,1/29/2018,12/31/2030
2290,N,82,41,256,A,X,0.1099,7/13/2020,12/31/2030
2291,M,73,57,109,C,Z,0.3456,10/15/2012,12/31/2030
2292,I,73,56,90,C,Z,0.2121,8/29/2022,12/31/2030
2293,I,73,57,106,C,Z,0.0297,3/21/2016,5/31/2023
2294,N,72,21,55,A,Z,0.0643,4/30/2018,12/31/2030
2295,N,73,56,91,A,Z,0.0724,1/10/2022,12/31/2030
2296,I,82,41,256,A,Z,0.1099,7/20/2020,12/31/2030
2297,I,72,23,41,A,Z,0.0627,10/26/2020,12/31/2030
2298,S,72,14,9,C,Z,0.1143,4/3/2017,12/31/2030
2299,I,82,41,256,C,Z,0.0148,4/8/2013,12/31/2030
2300,N,73,51,102,C,Z,0.1802,4/4/2011,12/31/2030
2301,S,72,85,719,C,Z,0.0032,9/10/2018,12/31/2030
2302,S,73,57,106,B,Z,0.1594,7/25/2022,12/31/2030
2303,I,73,58,146,C,Z,0.0044,12/11/2017,12/31/2030
2304,N,72,14,9,A,Z,0.0714,8/15/2022,12/31/2030
2305,S,72,20,38,C,Z,0.0462,2/20/2017,12/31/2030
2306,M,82,41,255,C,Z,0.1007,1/25/2021,12/31/2030
2307,C,82,41,258,C,Z,0.0053,7/4/2016,12/31/2023
2308,N,72,90,133,C,Z,0.0109,11/1/2021,12/31/2030
2309,C,82,90,172,C,Z,0.0203,7/27/2015,6/30/2024
2310,S,82,41,258,B,X,0.0713,7/5/2021,12/31/2030
2311,I,73,56,92,C,Z,0.0353,3/21/2022,12/31/2030
2312,M,73,57,109,A,Z,0.4636,4/6/2015,12/31/2030
2313,N,73,53,81,A,Z,0.3385,12/9/2019,12/31/2030
2314,I,72,85,326,C,Z,0.0058,9/9/2013,12/31/2030
2315,I,82,41,256,A,X,0.1,6/22/2020,12/31/2023
2316,N,72,21,29,C,Z,0.0614,11/2/2015,12/31/2030
2317,I,72,77,33,C,Z,0.0567,3/28/2022,12/31/2030
2318,U,72,21,29,B,Z,0.0772,12/2/2013,12/31/2030
2319,M,72,21,25,B,Z,0.0517,4/4/2011,12/31/2030
2320,C,82,41,256,B,X,0.0376,4/26/2021,12/31/2030
2321,N,73,53,81,C,Z,0.2153,4/18/2022,12/31/2030
2322,N,73,57,109,C,Z,0.0961,4/22/2019,12/31/2030
2323,C,72,90,144,B,Z,0.0511,2/14/2022,12/31/2030
2324,I,72,21,29,A,X,0.0819,10/14/2019,12/31/2030
2325,C,73,53,81,C,Z,0.0606,12/16/2013,12/31/2030
2326,S,82,41,255,A,Z,0.2392,5/16/2011,12/31/2030
2327,N,72,12,5,B,X,0.0488,3/27/2017,12/31/2030
2328,S,72,10,18,B,Z,0.1615,9/14/2020,6/30/2024
2329,I,82,40,259,C,Z,0.0107,9/3/2018,12/31/2023
2330,S,72,85,326,C,Z,0.0032,7/1/2013,12/31/2030
2331,S,72,10,18,C,Z,0.0719,8/10/2020,12/31/2030
2332,I,72,57,105,A,Z,0.0564,7/26/2021,12/31/2030
2333,S,72,21,29,C,Y,0.0577,3/12/2018,12/31/2030
2334,M,72,0,236,C,Z,0.0002,4/29/2019,12/31/2030
2335,U,72,10,18,A,Z,0.0913,3/7/2022,12/31/2030
2336,I,82,40,260,B,X,0.0815,6/15/2015,12/31/2030
2337,N,72,90,132,C,Z,0.0205,8/27/2018,12/31/2030
2338,N,73,53,88,C,Z,0.009,2/26/2018,12/31/2030
2339,I,73,53,108,A,Z,0.0614,4/2/2018,12/31/2030
2340,S,72,85,680,C,Z,0.0262,12/9/2019,12/31/2030
2341,U,82,40,259,B,Z,0.1318,4/4/2022,12/31/2030
2342,S,72,90,144,C,Z,0.088,6/7/2021,12/31/2030
2343,I,72,14,9,B,Z,0.1297,9/19/2022,12/31/2030
2344,S,72,90,133,C,Z,0.0135,11/5/2018,12/31/2030
2345,S,82,42,263,C,Z,0.1119,5/27/2019,12/31/2030
2346,I,72,90,144,C,Z,0.088,6/14/2021,12/31/2030
2347,C,72,10,17,C,Z,0.0141,7/22/2019,12/31/2030
2348,I,82,41,256,A,Z,0.1432,3/30/2020,12/31/2030
2349,M,72,12,5,B,X,0.0562,5/1/2017,12/31/2030
2350,C,72,21,625,B,X,0.0098,5/22/2017,12/31/2030
2351,I,73,53,88,C,Z,0.0085,12/17/2018,12/31/2030
2352,N,72,10,18,C,Z,0.0326,11/2/2020,12/31/2030
2353,C,73,58,796,C,Z,0.0049,3/25/2019,12/31/2030
2354,C,82,41,256,B,Z,0.0324,3/28/2016,12/31/2023
2355,U,73,53,108,C,Z,0.0072,7/10/2017,12/31/2030
2356,M,72,21,25,C,Z,0.0432,6/25/2012,12/31/2030
2357,U,72,10,21,C,Z,0.0055,5/19/2014,12/31/2030
2358,N,72,10,21,C,Z,0.0085,3/31/2014,12/31/2030
2359,S,73,58,79,C,N,0.0069,4/29/2013,12/31/2030
2360,N,73,57,109,C,Z,0.02,4/4/2016,12/31/2030
2361,N,72,85,326,C,Z,0.0031,7/22/2013,12/31/2030
2362,S,73,21,101,B,Z,0.0115,12/6/2010,12/31/2030
2363,S,73,56,90,C,Y,0.2121,1/31/2022,12/31/2030
2364,M,82,40,260,B,Z,0.0815,5/4/2015,12/31/2030
2365,N,82,41,255,C,Z,0.2835,3/28/2011,12/31/2030
2366,S,72,23,41,A,Z,0.0627,10/26/2020,12/31/2030
2367,M,73,56,92,A,Z,0.04,12/20/2021,12/31/2030
2368,M,82,42,254,B,Z,0.7872,7/5/2021,12/31/2030
2369,C,72,10,18,C,Z,0.0714,11/21/2016,12/31/2023
2370,C,72,90,133,C,Z,0.0109,10/22/2018,12/31/2030
2371,N,82,41,256,C,Z,0.0318,4/11/2016,12/31/2030
2372,S,82,42,263,C,Z,0.0357,3/11/2019,12/31/2030
2373,M,73,53,108,A,Y,0.0614,4/30/2018,12/31/2030
2374,N,82,42,319,C,Z,0.122,8/10/2015,12/31/2030
2375,I,72,90,35,C,Z,0.0811,1/3/2011,12/31/2030
2376,S,72,16,54,A,Z,0.0098,11/29/2010,12/31/2030
2377,C,72,20,50,C,X,0.0031,2/8/2021,12/31/2030
2378,U,82,41,256,C,Z,0.0733,5/2/2016,12/31/2030
2379,S,82,40,260,B,Z,0.0815,5/4/2015,12/31/2030
2380,C,73,58,796,C,Z,0.0033,10/28/2013,12/31/2030
2381,N,72,10,18,C,X,0.0294,9/7/2020,12/31/2030
2382,C,82,85,648,C,Z,0.0036,1/31/2011,12/31/2030
2383,N,72,20,50,C,Z,0.0028,2/22/2021,12/31/2030
2384,I,72,90,172, ,Z,0.0832,11/7/2022,12/31/2030
2385,I,73,57,113,A,Z,0.1663,5/10/2021,12/31/2030
2386,S,73,58,796,C,Z,0.0058,5/25/2015,12/31/2030
2387,M,72,20,38,A,Z,0.0369,1/10/2011,6/30/2023
2388,S,72,21,61,A,Z,0.0857,4/16/2012,12/31/2030
2389,C,82,41,255,C,Z,0.8958,10/3/2022,12/31/2030
2390,U,72,27,247,C,Z,0.0602,12/4/2017,12/31/2030
2391,S,72,21,26,C,Z,0.0466,10/26/2020,12/31/2030
2392,I,72,14,9,A,Z,0.1143,2/6/2017,12/31/2030
2393,S,72,85,680,B,Z,0.0397,11/18/2019,12/31/2030
2394,S,73,56,90,B,Z,0.0823,10/11/2021,12/31/2030
2395,C,72,57,105,A,X,0.0578,3/6/2017,12/31/2030
2396,I,72,20,50,C,Z,0.0034,3/1/2021,12/31/2030
2397,S,73,56,91,B,Z,0.1433,5/8/2017,12/31/2030
2398,I,73,56,90,B,Z,0.1262,2/19/2018,12/31/2030
2399,I,73,51,102,B,Z,0.1822,11/29/2010,12/31/2030
2400,S,72,12,5,A,X,0.0296,3/8/2021,12/31/2030
2401,M,82,41,256,A,Z,0.151,3/30/2020,12/31/2023
2402,M,72,27,247,C,Z,0.1193,7/20/2020,12/31/2023
2403,I,82,41,258,A,X,0.0131,9/8/2014,12/31/2030
2404,I,73,51,104,B,Z,0.0178,1/3/2011,12/31/2030
2405,S,82,41,258,B,Z,0.0303,1/13/2014,12/31/2030
2406,M,82,41,256,C,Z,0.2289,9/30/2013,12/31/2030
2407,I,72,20,39,C,Z,0.0385,12/17/2018,12/31/2030
2408,C,72,90,133,B,Z,0.0135,8/13/2018,12/31/2030
2409,I,73,21,101,A,X,0.0106,11/29/2010,12/31/2030
2410,I,82,90,172, ,N,0.0812,9/24/2018,12/31/2030
2411,I,73,56,97,C,Y,0.0014,11/29/2010,12/31/2030
2412,M,73,57,111,C,Z,0.0359,2/12/2018,12/31/2030
2413,S,82,41,255,A,X,0.8954,1/27/2020,12/31/2030
2414,S,82,41,258,A,X,0.0131,12/8/2014,12/31/2030
2415,M,73,56,97,B,Z,0.0021,12/13/2010,12/31/2030
2416,N,73,57,109,C,Z,0.0325,6/22/2015,12/31/2030
2417,C,73,57,109,A,Z,0.4636,4/6/2015,12/31/2030
2418,U,72,85,719,C,Z,0.0032,3/18/2019,12/31/2030
2419,N,73,0,85,C,Z,0.0251,3/28/2011,12/31/2030
2420,M,72,10,21,C,Z,0.0318,4/6/2020,12/31/2030
2421,I,72,90,144,C,Z,0.0159,3/2/2015,12/31/2030
2422,N,72,10,17,C,Z,0.0611,10/19/2020,6/30/2024
2423,I,72,10,18,A,Z,0.1078,2/7/2022,12/31/2030
2424,M,73,58,796,B,Z,0.0204,6/13/2016,12/31/2030
2425,C,82,40,259,C,X,0.0567,8/27/2018,12/31/2023
2426,U,73,58,796,C,Z,0.0152,3/27/2017,12/31/2030
2427,M,73,58,796,B,Z,0.0152,4/10/2017,12/31/2030
2428,M,72,27,247,C,Z,0.1194,5/22/2017,6/30/2023
2429,C,82,41,256,C,Z,0.1256,6/15/2020,12/31/2030
2430,I,72,20,38,A,Z,0.0371,12/6/2010,12/31/2030
2431,U,82,40,259,C,Z,0.0335,5/27/2019,12/31/2030
2432,M,73,51,104,B,Z,0.0178,11/29/2010,12/31/2030
2433,N,72,20,36,B,Z,0.0527,2/20/2012,12/31/2030
2434,N,72,20,39,C,Z,0.0385,4/4/2011,12/31/2030
2435,S,82,40,259,A,X,0.0387,3/16/2015,12/31/2030
2436,U,73,90,320,C,Z,0.0071,6/13/2011,12/31/2030
2437,I,73,56,97,C,Z,0.0014,11/29/2010,12/31/2030
2438,S,72,12,5,B,X,0.0488,3/27/2017,12/31/2030
2439,S,82,41,256,C,Z,0.1609,4/23/2012,12/31/2030
2440,I,72,21,29,C,N,0.0685,8/28/2017,12/31/2030
2441,M,72,57,105,Unknown,Unknown,0.0661,7/12/2021,12/31/2030
2442,S,82,41,256,C,Z,0.0992,7/13/2020,12/31/2030
2443,C,73,53,81,A,Z,0.213,1/13/2020,12/31/2030
2444,N,82,41,256,C,Z,0.0536,10/2/2017,12/31/2030
2445,M,82,41,256,C,Z,0.2406,1/7/2019,12/31/2030
2446,I,82,41,256,C,Z,0.173,3/20/2017,12/31/2030
2447,I,72,21,25,A,X,0.0397,3/19/2012,12/31/2030
2448,S,72,21,26,A,Z,0.0446,9/10/2012,12/31/2030
2449,C,82,90,172,C,Z,0.0163,2/23/2015,12/31/2030
2450,M,82,41,256,C,Z,0.0318,4/11/2016,12/31/2030
2451,N,73,57,109,C,Y,0.3576,4/20/2015,12/31/2030
2452,M,73,57,113,B,Z,0.1072,4/19/2021,12/31/2030
2453,I,73,58,796,C,Z,0.001,2/28/2022,12/31/2030
2454,N,82,41,255,A,Z,0.4091,11/13/2017,12/31/2030
2455,M,72,10,17,B,Z,0.0611,8/24/2020,6/30/2024
2456,S,72,90,132,C,Z,0.0206,1/14/2019,12/31/2030
2457,I,72,85,326,C,X,0.0052,7/1/2013,12/31/2030
2458,S,72,14,9,B,Z,0.1167,11/29/2010,12/31/2030
2459,C,73,53,88,C,Z,0.0087,12/6/2010,12/31/2030
2460,N,72,85,648,A,Z,0.0307,11/30/2015,12/31/2030
2461,U,72,10,21,C,Z,0.0245,7/4/2022,12/31/2030
2462,S,73,56,92,B,Z,0.0516,3/7/2022,12/31/2030
2463,C,82,42,319,C,Z,0.2593,4/15/2019,12/31/2023
2464,S,82,90,172,Unknown,Unknown,0.0012,12/14/2020,12/31/2030
2465,N,73,58,796,C,Z,0.0019,6/24/2019,12/31/2030
2466,S,73,57,109,A,Z,0.4636,4/6/2015,12/31/2030
2467,S,72,21,625,A,Z,0.0102,9/25/2017,12/31/2030
2468,U,73,56,96,C,Z,0.0081,1/31/2022,12/31/2030
2469,M,73,53,81,A,Z,0.3539,2/17/2020,12/31/2030
2470,I,72,77,33,A,Z,0.0632,11/29/2010,12/31/2030
2471,S,82,41,256,B,Z,0.0874,1/23/2017,12/31/2030
2472,M,73,57,106,C,Z,0.0808,5/2/2016,5/31/2023
2473,U,72,10,21,C,Z,0.0317,7/4/2022,12/31/2030
2474,N,73,53,81,A,Z,0.0671,11/25/2013,12/31/2030
2475,N,72,20,38,A,Z,0.0371,12/6/2010,12/31/2030
2476,C,72,10,18,C,Z,0.1016,12/14/2020,12/31/2030
2477,I,73,53,81,C,Z,0.195,3/6/2017,12/31/2030
2478,M,72,20,38,C,Z,0.0588,10/7/2019,12/31/2030
2479,M,72,20,46,C,X,0.0506,8/10/2020,12/31/2030
2480,N,73,58,796,C,Z,0.0016,2/4/2019,12/31/2030
2481,N,72,90,172,C,Z,0.0207,6/26/2017,12/31/2030
2482,C,82,42,254,B,Z,0.7872,6/21/2021,12/31/2030
2483,I,82,40,259,A,Z,0.0378,3/2/2015,12/31/2030
2484,M,72,20,39,C,Z,0.0871,8/3/2015,6/30/2023
2485,M,73,56,91,C,N,0.0483,6/13/2016,12/31/2030
2486,I,72,85,719,C,Z,0.0035,11/19/2018,12/31/2030
2487,I,72,12,5,B,Z,0.0296,7/12/2021,12/31/2030
2488,C,73,53,81,C,Z,0.154,1/27/2020,12/31/2030
2489,N,73,21,101,C,Z,0.0056,4/4/2011,12/31/2030
2490,N,72,10,17,B,Z,0.0826,1/24/2022,12/31/2030
2491,N,73,58,796,C,Z,0.0019,7/1/2019,12/31/2030
2492,N,72,85,719,C,Z,0.0032,9/10/2018,12/31/2030
2493,M,73,53,88,C,Z,0.0094,11/29/2010,12/31/2030
2494,N,72,21,55,C,Z,0.0612,7/31/2017,12/31/2030
2495,S,73,90,320,C,Z,0.0071,7/18/2011,12/31/2030
2496,S,73,56,90,A,Z,0.0718,2/5/2018,12/31/2030
2497,I,82,42,263,Unknown,Unknown,0.0357,11/29/2021,12/31/2030
2498,M,72,85,719, ,N,0.0228,8/27/2018,12/31/2030
2499,N,72,10,17,A,Z,0.0852,1/11/2021,12/31/2030
2500,S,82,41,258,C,Z,0.008,3/1/2021,12/31/2030
2501,I,73,21,32,C,Z,0.0543,2/26/2018,12/31/2030
2502,I,72,10,18,C,N,0.1336,3/1/2021,6/30/2024
2503,S,72,10,17,C,N,0.0611,2/15/2021,6/30/2024
2504,I,72,11,330,A,Z,0.1676,11/7/2011,12/31/2030
2505,S,72,85,326,C,Z,0.0045,7/1/2013,12/31/2030
2506,N,72,85,648,C,Z,0.0414,3/22/2021,12/31/2030
2507,I,82,41,255,C,Z,0.0663,5/9/2011,12/31/2030
2508,N,72,10,21,B,Z,0.0329,2/16/2015,12/31/2030
2509,S,82,42,263,B,Z,0.0309,7/10/2017,12/31/2030
2510,S,72,20,50,A,Z,0.0289,2/15/2021,12/31/2030
2511,N,82,42,263,C,Z,0.0164,9/12/2016,12/31/2030
2512,C,73,85,680,B,Z,0.1074,1/31/2022,12/31/2030
2513,I,73,53,88,B,Z,0.0081,2/10/2014,12/31/2030
2514,S,72,21,25,A,X,0.0397,3/19/2012,12/31/2030
2515,C,73,56,91,B,Z,0.1004,1/10/2022,12/31/2030
2516,N,73,57,109,C,Z,0.3737,3/30/2015,12/31/2030
2517,U,82,41,256,C,Z,0.042,9/13/2021,12/31/2023
2518,C,73,51,102,C,Z,0.1871,11/29/2010,12/31/2030
2519,N,72,27,247,C,Z,0.0743,9/10/2018,12/31/2030
2520,C,72,20,36,C,Z,0.0495,11/29/2010,12/31/2030
2521,S,72,85,326,C,Z,0.0058,9/9/2013,12/31/2030
2522,N,72,10,17,B,X,0.0404,1/21/2019,12/31/2030
2523,M,82,42,254,A,X,0.025,7/29/2019,12/31/2023
2524,S,72,10,18,A,Z,0.0714,6/17/2019,12/31/2030
2525,I,72,21,25,B,Z,0.0469,1/3/2011,12/31/2030
2526,M,73,90,320,A,Z,0.0071,3/28/2011,12/31/2030
2527,N,72,90,135,A,Z,0.037,8/24/2020,12/31/2030
2528,M,73,57,109,C,Z,0.0039,7/22/2019,12/31/2030
2529,S,73,21,101,B,Z,0.0094,11/29/2010,12/31/2030
2530,N,73,58,796,B,Z,0.0056,10/28/2013,12/31/2030
2531,N,72,10,17,A,Z,0.0893,1/24/2022,12/31/2030
2532,S,73,85,649,B,Z,0.0234,6/15/2015,12/31/2030
2533,N,82,90,172, ,Z,0.0812,2/18/2019,12/31/2030
2534,M,82,41,256,B,Z,0.0421,2/20/2017,12/31/2030
2535,U,72,10,17,C,Z,0.0141,5/4/2020,12/31/2030
2536,U,72,85,649,C,Z,0.015,1/3/2022,12/31/2030
2537,U,73,58,796,C,Z,0.0014,1/31/2022,12/31/2030
2538,M,72,85,326,C,X,0.0081,7/1/2013,12/31/2030
2539,C,73,21,32,A,Z,0.1056,1/1/2018,12/31/2030
2540,S,73,57,109,B,Z,0.1675,1/28/2019,12/31/2030
2541,N,72,10,18,C,Z,0.0666,11/1/2021,12/31/2030
2542,I,72,10,21,A,Z,0.0245,8/29/2022,12/31/2030
2543,I,72,23,41,C,Z,0.0638,4/13/2020,12/31/2030
2544,N,82,41,258,C,Z,0.008,6/29/2020,12/31/2023
2545,I,72,85,326,C,Z,0.0031,9/9/2013,12/31/2030
2546,C,72,10,18,B,Z,0.13,10/3/2022,12/31/2030
2547,I,73,57,109,B,Z,0.0842,4/3/2017,12/31/2030
2548,U,72,10,17,C,Z,0.0128,5/4/2020,12/31/2030
2549,I,73,57,109,B,Z,0.0574,1/22/2018,12/31/2030
2550,M,72,0,21,C,Z,0.0055,5/5/2014,12/31/2030
2551,M,82,41,256,A,X,0.2696,10/16/2017,12/31/2030
2552,C,73,56,90,B,Z,0.0501,11/30/2020,12/31/2030
2553,N,72,85,719,C,Z,0.0033,4/20/2020,12/31/2030
2554,S,73,56,91,A,Z,0.0214,1/17/2022,12/31/2030
2555,S,73,52,148,B,Z,0.0803,2/15/2021,12/31/2030
2556,I,82,42,319,C,Z,0.2879,1/25/2016,12/31/2030
2557,M,73,53,88,C,Y,0.0088,2/17/2014,12/31/2030
2558,U,72,14,9,C,Z,0.0666,3/6/2017,12/31/2030
2559,N,72,85,649,C,Z,0.0064,3/25/2019,12/31/2030
2560,U,82,40,260,C,Z,0.0832,10/12/2015,12/31/2030
2561,N,82,41,256,C,X,0.0766,4/4/2011,12/31/2030
2562,U,72,20,38,A,Z,0.0382,1/3/2011,12/31/2030
2563,N,72,21,29,C,Z,0.1094,3/6/2017,12/31/2030
2564,S,82,85,648,C,Z,0.0156,3/8/2021,12/31/2030
2565,I,73,58,796,B,Z,0.0094,10/28/2013,12/31/2030
2566,M,82,42,263,A,Z,0.0309,8/29/2016,12/31/2030
2567,I,72,14,9,A,X,0.0579,11/7/2011,12/31/2030
2568,C,72,12,5,B,Z,0.0516,9/11/2017,12/31/2030
2569,N,72,27,247,C,N,0.0721,9/14/2020,12/31/2030
2570,C,72,27,247,A,X,0.0947,2/29/2016,12/31/2030
2571,I,72,10,21,C,Z,0.0218,10/12/2015,12/31/2030
2572,S,82,41,257,C,Z,0.0907,11/19/2012,12/31/2030
2573,N,72,21,25,C,Z,0.0432,4/23/2012,12/31/2030
2574,C,73,53,88,C,Z,0.0047,11/29/2010,12/31/2030
2575,S,72,0,21,C,Z,0.0136,6/2/2014,12/31/2030
2576,M,72,10,17,C,Z,0.0511,11/7/2016,12/31/2030
2577,I,72,21,55,C,Z,0.0643,6/18/2018,12/31/2030
2578,M,82,40,331,C,Z,0.03,3/31/2014,12/31/2030
2579,I,82,40,260,B,X,0.0744,5/4/2015,12/31/2030
2580,U,72,85,326,C,Z,0.0032,9/9/2013,12/31/2030
2581,C,82,40,259,A,Z,0.0641,11/23/2020,12/31/2030
2582,N,73,57,109,C,Z,0.02,5/18/2015,12/31/2030
2583,I,82,41,256,A,Z,0.065,4/11/2016,12/31/2030
2584,S,82,41,255,B,Z,0.3861,2/28/2011,3/31/2025
2585,N,82,41,258,B,X,0.0713,7/5/2021,12/31/2030
2586,N,72,20,39,C,Z,0.0359,2/27/2017,12/31/2030
2587,C,72,27,247,C,N,0.0908,6/5/2017,12/31/2030
2588,C,72,10,21,C,Z,0.0371,8/17/2020,12/31/2030
2589,S,73,56,94,A,Y,0.0045,11/29/2010,12/31/2030
2590,U,72,10,18,A,Z,0.1474,6/14/2021,12/31/2030
2591,I,72,14,9,C,N,0.058,12/31/2018,12/31/2030
2592,I,73,57,111,A,Z,0.0359,3/5/2018,12/31/2030
2593,M,82,41,256,A,Z,0.0344,9/14/2020,12/31/2030
2594,M,73,53,81,B,Z,0.3057,5/25/2020,12/31/2030
2595,M,72,57,105,C,Z,0.0513,3/28/2022,12/31/2030
2596,M,82,41,256,B,X,0.1946,10/2/2017,12/31/2030
2597,N,82,42,319,B,Z,0.0517,4/24/2017,12/31/2023
2598,S,73,53,81,A,Z,0.2099,1/6/2020,12/31/2030
2599,I,73,51,102,C,Z,0.1802,11/29/2010,12/31/2030
2600,U,72,90,135,C,Z,0.0329,5/2/2022,12/31/2030
2601,S,82,41,256,A,X,0.0645,7/10/2017,12/31/2023
2602,C,73,53,81,B,Z,0.3273,1/13/2020,10/31/2023
2603,M,82,41,256,C,Z,0.1271,4/10/2017,12/31/2030
2604,N,73,53,81,A,Z,0.0745,3/28/2011,12/31/2030
2605,S,73,56,91,A,Y,0.0446,2/29/2016,12/31/2030
2606,I,82,41,256,C,Z,0.0925,7/13/2020,12/31/2023
2607,I,82,42,263,A,X,0.0308,11/29/2010,12/31/2030
2608,I,82,41,257,C,Z,0.0907,11/19/2012,12/31/2030
2609,N,82,41,257,C,Z,0.0907,3/25/2013,12/31/2030
2610,I,72,10,18,B,X,0.0635,8/24/2020,6/30/2024
2611,M,72,10,17,C,Z,0.0826,2/28/2022,12/31/2030
2612,U,73,58,149,B,Z,0.0102,1/12/2015,12/31/2030
2613,U,72,10,18,A,Z,0.0681,3/14/2022,12/31/2030
2614,M,73,53,108,A,Z,0.6016,2/1/2021,12/31/2030
2615,S,72,85,680,C,Z,0.0591,11/7/2022,12/31/2030
2616,S,72,20,38,B,Z,0.0588,6/6/2022,12/31/2030
2617,C,72,21,29,C,Z,0.0624,2/23/2015,12/31/2030
2618,S,72,77,33,A,Z,0.0632,11/29/2010,12/31/2030
2619,M,72,12,5,B,Z,0.0283,7/5/2021,12/31/2030
2620,M,73,21,26,B,Z,0.087,9/20/2021,12/31/2030
2621,N,72,90,171,B,Z,0.0543,5/30/2022,12/31/2030
2622,S,72,85,326,C,Z,0.0033,7/1/2013,12/31/2030
2623,C,72,10,17,B,X,0.0762,4/3/2017,6/30/2023
2624,S,73,53,108,C,N,0.002,4/9/2018,12/31/2030
2625,I,72,21,29,C,Z,0.1094,3/6/2017,12/31/2030
2626,I,72,85,648,A,Z,0.0307,11/9/2015,12/31/2030
2627,C,72,20,50,C,Z,0.0312,8/1/2022,12/31/2030
2628,C,82,41,256,C,Z,0.1854,9/23/2013,12/31/2030
